,date_month,repo_id,year_count,last_year_count,yoy_growth,repo_id_1,repo_name,start_date,date_end
0,2011-02-01,206444,84.0,,,206444,hive,2012-09-24 05:28:40,
1,2011-03-01,206444,124.0,,,206444,hive,2012-09-24 05:28:40,
2,2011-04-01,206444,180.0,,,206444,hive,2012-09-24 05:28:40,
3,2011-05-01,206444,93.0,,,206444,hive,2012-09-24 05:28:40,
4,2011-06-01,206444,30.0,,,206444,hive,2012-09-24 05:28:40,
5,2011-07-01,206444,186.0,,,206444,hive,2012-09-24 05:28:40,
6,2011-08-01,206444,279.0,,,206444,hive,2012-09-24 05:28:40,
7,2011-09-01,206444,270.0,,,206444,hive,2012-09-24 05:28:40,
8,2011-10-01,206444,155.0,,,206444,hive,2012-09-24 05:28:40,
9,2011-11-01,206444,90.0,,,206444,hive,2012-09-24 05:28:40,
10,2011-12-01,206444,248.0,,,206444,hive,2012-09-24 05:28:40,
11,2012-01-01,206444,186.0,,,206444,hive,2012-09-24 05:28:40,
12,2012-02-01,206444,232.0,84.0,1.7619047619047619,206444,hive,2012-09-24 05:28:40,
13,2012-03-01,206444,186.0,124.0,0.5,206444,hive,2012-09-24 05:28:40,
14,2012-04-01,206444,0.0,180.0,-1.0,206444,hive,2012-09-24 05:28:40,
15,2012-05-01,206444,0.0,93.0,-1.0,206444,hive,2012-09-24 05:28:40,
16,2012-06-01,206444,0.0,30.0,-1.0,206444,hive,2012-09-24 05:28:40,
17,2012-07-01,206444,0.0,186.0,-1.0,206444,hive,2012-09-24 05:28:40,
18,2012-08-01,206444,0.0,279.0,-1.0,206444,hive,2012-09-24 05:28:40,
19,2012-09-01,206444,30.0,270.0,-0.8888888888888888,206444,hive,2012-09-24 05:28:40,
20,2012-10-01,206444,279.0,155.0,0.8,206444,hive,2012-09-24 05:28:40,
21,2012-11-01,206444,270.0,90.0,2.0,206444,hive,2012-09-24 05:28:40,
22,2012-12-01,206444,310.0,248.0,0.25,206444,hive,2012-09-24 05:28:40,
23,2013-01-01,206444,248.0,186.0,0.33333333333333326,206444,hive,2012-09-24 05:28:40,
24,2013-02-01,206444,140.0,232.0,-0.39655172413793105,206444,hive,2012-09-24 05:28:40,
25,2013-03-01,206444,403.0,186.0,1.1666666666666665,206444,hive,2012-09-24 05:28:40,
26,2013-04-01,206444,420.0,0.0,,206444,hive,2012-09-24 05:28:40,
27,2013-05-01,206444,465.0,0.0,,206444,hive,2012-09-24 05:28:40,
28,2013-06-01,206444,420.0,0.0,,206444,hive,2012-09-24 05:28:40,
29,2013-07-01,206444,279.0,0.0,,206444,hive,2012-09-24 05:28:40,
30,2013-08-01,206444,186.0,0.0,,206444,hive,2012-09-24 05:28:40,
31,2013-09-01,206444,390.0,30.0,12.0,206444,hive,2012-09-24 05:28:40,
32,2013-10-01,206444,496.0,279.0,0.7777777777777777,206444,hive,2012-09-24 05:28:40,
33,2013-11-01,206444,660.0,270.0,1.4444444444444446,206444,hive,2012-09-24 05:28:40,
34,2013-12-01,206444,310.0,310.0,0.0,206444,hive,2012-09-24 05:28:40,
35,2014-01-01,206444,341.0,248.0,0.375,206444,hive,2012-09-24 05:28:40,
36,2014-02-01,206444,280.0,140.0,1.0,206444,hive,2012-09-24 05:28:40,
37,2014-03-01,206444,527.0,403.0,0.3076923076923077,206444,hive,2012-09-24 05:28:40,
38,2014-04-01,206444,570.0,420.0,0.3571428571428572,206444,hive,2012-09-24 05:28:40,
39,2014-05-01,206444,558.0,465.0,0.19999999999999996,206444,hive,2012-09-24 05:28:40,
40,2014-06-01,206444,420.0,420.0,0.0,206444,hive,2012-09-24 05:28:40,
41,2014-07-01,206444,496.0,279.0,0.7777777777777777,206444,hive,2012-09-24 05:28:40,
42,2014-08-01,206444,310.0,186.0,0.6666666666666667,206444,hive,2012-09-24 05:28:40,
43,2014-09-01,206444,630.0,390.0,0.6153846153846154,206444,hive,2012-09-24 05:28:40,
44,2014-10-01,206444,558.0,496.0,0.125,206444,hive,2012-09-24 05:28:40,
45,2014-11-01,206444,390.0,660.0,-0.40909090909090906,206444,hive,2012-09-24 05:28:40,
46,2014-12-01,206444,465.0,310.0,0.5,206444,hive,2012-09-24 05:28:40,
47,2015-01-01,206444,496.0,341.0,0.4545454545454546,206444,hive,2012-09-24 05:28:40,
48,2015-02-01,206444,560.0,280.0,1.0,206444,hive,2012-09-24 05:28:40,
49,2015-03-01,206444,713.0,527.0,0.3529411764705883,206444,hive,2012-09-24 05:28:40,
50,2015-04-01,206444,1200.0,570.0,1.1052631578947367,206444,hive,2012-09-24 05:28:40,
51,2015-05-01,206444,899.0,558.0,0.6111111111111112,206444,hive,2012-09-24 05:28:40,
52,2019-05-01,186647681,155.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
53,2019-06-01,186647681,570.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
54,2019-07-01,186647681,1767.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
55,2019-08-01,186647681,2542.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
56,2019-09-01,186647681,1410.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
57,2019-10-01,186647681,2139.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
58,2019-11-01,186647681,5880.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
59,2019-12-01,186647681,2325.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
60,2020-01-01,186647681,1984.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
61,2020-02-01,186647681,2233.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
62,2020-03-01,186647681,1891.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
63,2020-04-01,186647681,2910.0,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
64,2020-05-01,186647681,2883.0,155.0,17.6,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
65,2020-06-01,186647681,2700.0,570.0,3.7368421052631575,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
66,2020-07-01,186647681,3317.0,1767.0,0.8771929824561404,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
67,2020-08-01,186647681,3379.0,2542.0,0.3292682926829269,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
68,2020-09-01,186647681,2970.0,1410.0,1.106382978723404,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
69,2020-10-01,186647681,4123.0,2139.0,0.9275362318840579,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
70,2020-11-01,186647681,3180.0,5880.0,-0.4591836734693877,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
71,2020-12-01,186647681,2790.0,2325.0,0.19999999999999996,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
72,2021-01-01,186647681,2976.0,1984.0,0.5,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
73,2021-02-01,186647681,2912.0,2233.0,0.3040752351097178,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
74,2021-03-01,186647681,3906.0,1891.0,1.0655737704918034,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
75,2021-04-01,186647681,3570.0,2910.0,0.2268041237113403,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
76,2021-05-01,186647681,3038.0,2883.0,0.053763440860215006,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
77,2021-06-01,186647681,4110.0,2700.0,0.5222222222222221,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
78,2021-07-01,186647681,3813.0,3317.0,0.14953271028037385,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
79,2021-08-01,186647681,3813.0,3379.0,0.12844036697247696,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
80,2021-09-01,186647681,3390.0,2970.0,0.14141414141414144,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
81,2019-02-01,53548867,924.0,252.0,2.6666666666666665,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
82,2019-03-01,53548867,1054.0,434.0,1.4285714285714284,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
83,2019-04-01,53548867,1020.0,630.0,0.6190476190476191,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
84,2019-05-01,53548867,1612.0,744.0,1.1666666666666665,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
85,2019-06-01,53548867,2760.0,360.0,6.666666666666667,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
86,2019-07-01,53548867,2263.0,713.0,2.1739130434782608,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
87,2019-08-01,53548867,1829.0,3224.0,-0.4326923076923077,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
88,2019-09-01,53548867,2730.0,1080.0,1.5277777777777777,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
89,2019-10-01,53548867,1581.0,1054.0,0.5,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
90,2019-11-01,53548867,1920.0,1410.0,0.36170212765957444,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
91,2019-12-01,53548867,1767.0,930.0,0.8999999999999999,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
92,2020-01-01,53548867,2232.0,1674.0,0.33333333333333326,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
93,2020-02-01,53548867,2291.0,924.0,1.4794372294372296,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
94,2020-03-01,53548867,2263.0,1054.0,1.1470588235294117,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
95,2020-04-01,53548867,2850.0,1020.0,1.7941176470588234,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
96,2020-05-01,53548867,2263.0,1612.0,0.40384615384615374,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
97,2020-06-01,53548867,3060.0,2760.0,0.10869565217391308,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
98,2021-12-01,53548867,5084.0,3937.0,0.2913385826771653,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
99,2022-01-01,53548867,5208.0,4433.0,0.1748251748251748,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
100,2022-02-01,53548867,3976.0,4424.0,-0.10126582278481011,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
101,2022-03-01,53548867,5177.0,4247.0,0.21897810218978098,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
102,2022-04-01,53548867,6060.0,4350.0,0.39310344827586197,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
103,2022-05-01,53548867,8091.0,3348.0,1.4166666666666665,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
104,2022-06-01,53548867,5190.0,3810.0,0.36220472440944884,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
105,2022-07-01,53548867,4898.0,5797.0,-0.15508021390374327,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
106,2022-08-01,53548867,4743.0,3379.0,0.4036697247706422,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
107,2022-09-01,53548867,10350.0,3450.0,2.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
108,2022-10-01,53548867,6262.0,1767.0,2.543859649122807,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
109,2022-11-01,53548867,4380.0,4020.0,0.08955223880597019,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
110,2022-12-01,53548867,4712.0,5084.0,-0.07317073170731703,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
111,2023-01-01,53548867,5363.0,5208.0,0.029761904761904656,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
112,2023-02-01,53548867,5236.0,3976.0,0.31690140845070425,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
113,2023-03-01,53548867,4123.0,5177.0,-0.20359281437125754,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
114,2016-04-01,53548867,90.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
115,2016-05-01,53548867,93.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
116,2016-06-01,53548867,0.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
117,2016-07-01,53548867,124.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
118,2016-08-01,53548867,248.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
119,2016-09-01,53548867,180.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
120,2016-10-01,53548867,310.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
121,2016-11-01,53548867,120.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
122,2016-12-01,53548867,124.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
123,2017-01-01,53548867,186.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
124,2017-02-01,53548867,196.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
125,2017-03-01,53548867,279.0,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
126,2017-04-01,53548867,270.0,90.0,2.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
127,2017-05-01,53548867,279.0,93.0,2.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
128,2017-06-01,53548867,30.0,0.0,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
129,2017-07-01,53548867,527.0,124.0,3.25,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
130,2017-08-01,53548867,341.0,248.0,0.375,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
131,2015-04-01,33702544,210.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
132,2015-05-01,33702544,217.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
133,2015-06-01,33702544,210.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
134,2015-07-01,33702544,155.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
135,2015-08-01,33702544,217.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
136,2015-09-01,33702544,270.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
137,2015-10-01,33702544,465.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
138,2015-11-01,33702544,540.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
139,2015-12-01,33702544,527.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
140,2016-01-01,33702544,279.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
141,2016-02-01,33702544,667.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
142,2016-03-01,33702544,403.0,,,33702544,plotly/dash,2015-07-12 07:05:14,
143,2016-04-01,33702544,630.0,210.0,2.0,33702544,plotly/dash,2015-07-12 07:05:14,
144,2016-05-01,33702544,372.0,217.0,0.7142857142857142,33702544,plotly/dash,2015-07-12 07:05:14,
145,2016-06-01,33702544,570.0,210.0,1.7142857142857144,33702544,plotly/dash,2015-07-12 07:05:14,
146,2016-07-01,33702544,465.0,155.0,2.0,33702544,plotly/dash,2015-07-12 07:05:14,
147,2016-08-01,33702544,248.0,217.0,0.1428571428571428,33702544,plotly/dash,2015-07-12 07:05:14,
148,2016-09-01,33702544,450.0,270.0,0.6666666666666667,33702544,plotly/dash,2015-07-12 07:05:14,
149,2016-10-01,33702544,651.0,465.0,0.3999999999999999,33702544,plotly/dash,2015-07-12 07:05:14,
150,2016-11-01,33702544,450.0,540.0,-0.16666666666666663,33702544,plotly/dash,2015-07-12 07:05:14,
151,2016-12-01,33702544,527.0,527.0,0.0,33702544,plotly/dash,2015-07-12 07:05:14,
152,2017-01-01,33702544,124.0,279.0,-0.5555555555555556,33702544,plotly/dash,2015-07-12 07:05:14,
153,2017-02-01,33702544,504.0,667.0,-0.24437781109445278,33702544,plotly/dash,2015-07-12 07:05:14,
154,2017-03-01,33702544,930.0,403.0,1.3076923076923075,33702544,plotly/dash,2015-07-12 07:05:14,
155,2017-04-01,33702544,450.0,630.0,-0.2857142857142857,33702544,plotly/dash,2015-07-12 07:05:14,
156,2017-05-01,33702544,434.0,372.0,0.16666666666666674,33702544,plotly/dash,2015-07-12 07:05:14,
157,2017-06-01,33702544,47940.0,570.0,83.10526315789474,33702544,plotly/dash,2015-07-12 07:05:14,
158,2017-07-01,33702544,11501.0,465.0,23.733333333333334,33702544,plotly/dash,2015-07-12 07:05:14,
159,2017-08-01,33702544,4495.0,248.0,17.125,33702544,plotly/dash,2015-07-12 07:05:14,
160,2017-09-01,33702544,3780.0,450.0,7.4,33702544,plotly/dash,2015-07-12 07:05:14,
161,2017-10-01,33702544,5704.0,651.0,7.761904761904763,33702544,plotly/dash,2015-07-12 07:05:14,
162,2017-11-01,33702544,4410.0,450.0,8.8,33702544,plotly/dash,2015-07-12 07:05:14,
163,2017-12-01,33702544,11439.0,527.0,20.705882352941178,33702544,plotly/dash,2015-07-12 07:05:14,
164,2018-01-01,33702544,20553.0,124.0,164.75,33702544,plotly/dash,2015-07-12 07:05:14,
165,2018-02-01,33702544,9408.0,504.0,17.666666666666668,33702544,plotly/dash,2015-07-12 07:05:14,
166,2018-03-01,33702544,11346.0,930.0,11.2,33702544,plotly/dash,2015-07-12 07:05:14,
167,2018-04-01,33702544,7710.0,450.0,16.133333333333333,33702544,plotly/dash,2015-07-12 07:05:14,
168,2018-05-01,33702544,8091.0,434.0,17.642857142857142,33702544,plotly/dash,2015-07-12 07:05:14,
169,2018-06-01,33702544,7920.0,47940.0,-0.834793491864831,33702544,plotly/dash,2015-07-12 07:05:14,
170,2018-07-01,33702544,8401.0,11501.0,-0.2695417789757413,33702544,plotly/dash,2015-07-12 07:05:14,
171,2018-08-01,33702544,8835.0,4495.0,0.9655172413793103,33702544,plotly/dash,2015-07-12 07:05:14,
172,2018-09-01,33702544,10560.0,3780.0,1.7936507936507935,33702544,plotly/dash,2015-07-12 07:05:14,
173,2018-10-01,33702544,9920.0,5704.0,0.7391304347826086,33702544,plotly/dash,2015-07-12 07:05:14,
174,2018-11-01,33702544,12780.0,4410.0,1.8979591836734695,33702544,plotly/dash,2015-07-12 07:05:14,
175,2018-12-01,33702544,11346.0,11439.0,-0.008130081300813052,33702544,plotly/dash,2015-07-12 07:05:14,
176,2019-01-01,33702544,9796.0,20553.0,-0.5233785822021115,33702544,plotly/dash,2015-07-12 07:05:14,
177,2019-02-01,33702544,9884.0,9408.0,0.05059523809523814,33702544,plotly/dash,2015-07-12 07:05:14,
178,2019-03-01,33702544,12834.0,11346.0,0.13114754098360648,33702544,plotly/dash,2015-07-12 07:05:14,
179,2019-04-01,33702544,12150.0,7710.0,0.5758754863813229,33702544,plotly/dash,2015-07-12 07:05:14,
180,2019-05-01,33702544,9145.0,8091.0,0.13026819923371646,33702544,plotly/dash,2015-07-12 07:05:14,
181,2019-06-01,33702544,7800.0,7920.0,-0.015151515151515138,33702544,plotly/dash,2015-07-12 07:05:14,
182,2019-07-01,33702544,8990.0,8401.0,0.07011070110701101,33702544,plotly/dash,2015-07-12 07:05:14,
183,2019-08-01,33702544,6882.0,8835.0,-0.2210526315789474,33702544,plotly/dash,2015-07-12 07:05:14,
184,2019-09-01,33702544,6090.0,10560.0,-0.4232954545454546,33702544,plotly/dash,2015-07-12 07:05:14,
185,2019-10-01,33702544,6851.0,9920.0,-0.30937499999999996,33702544,plotly/dash,2015-07-12 07:05:14,
186,2019-11-01,33702544,9930.0,12780.0,-0.22300469483568075,33702544,plotly/dash,2015-07-12 07:05:14,
187,2019-12-01,33702544,6386.0,11346.0,-0.43715846994535523,33702544,plotly/dash,2015-07-12 07:05:14,
188,2020-01-01,33702544,9114.0,9796.0,-0.069620253164557,33702544,plotly/dash,2015-07-12 07:05:14,
189,2020-02-01,33702544,5394.0,9884.0,-0.45426952650748686,33702544,plotly/dash,2015-07-12 07:05:14,
190,2020-03-01,33702544,8463.0,12834.0,-0.3405797101449275,33702544,plotly/dash,2015-07-12 07:05:14,
191,2020-04-01,33702544,16320.0,12150.0,0.3432098765432099,33702544,plotly/dash,2015-07-12 07:05:14,
192,2020-05-01,33702544,10044.0,9145.0,0.09830508474576272,33702544,plotly/dash,2015-07-12 07:05:14,
193,2020-06-01,33702544,7170.0,7800.0,-0.08076923076923082,33702544,plotly/dash,2015-07-12 07:05:14,
194,2020-07-01,33702544,8711.0,8990.0,-0.03103448275862064,33702544,plotly/dash,2015-07-12 07:05:14,
195,2020-08-01,33702544,7936.0,6882.0,0.15315315315315314,33702544,plotly/dash,2015-07-12 07:05:14,
196,2020-09-01,33702544,6450.0,6090.0,0.059113300492610765,33702544,plotly/dash,2015-07-12 07:05:14,
197,2020-10-01,33702544,7037.0,6851.0,0.02714932126696823,33702544,plotly/dash,2015-07-12 07:05:14,
198,2020-11-01,33702544,8310.0,9930.0,-0.1631419939577039,33702544,plotly/dash,2015-07-12 07:05:14,
199,2020-12-01,33702544,6696.0,6386.0,0.04854368932038833,33702544,plotly/dash,2015-07-12 07:05:14,
200,2021-01-01,33702544,8401.0,9114.0,-0.07823129251700678,33702544,plotly/dash,2015-07-12 07:05:14,
201,2021-02-01,33702544,5712.0,5394.0,0.05895439377085654,33702544,plotly/dash,2015-07-12 07:05:14,
202,2021-03-01,33702544,6169.0,8463.0,-0.2710622710622711,33702544,plotly/dash,2015-07-12 07:05:14,
203,2021-04-01,33702544,6420.0,16320.0,-0.6066176470588236,33702544,plotly/dash,2015-07-12 07:05:14,
204,2021-05-01,33702544,5456.0,10044.0,-0.45679012345679015,33702544,plotly/dash,2015-07-12 07:05:14,
205,2021-06-01,33702544,5880.0,7170.0,-0.17991631799163177,33702544,plotly/dash,2015-07-12 07:05:14,
206,2021-07-01,33702544,5084.0,8711.0,-0.41637010676156583,33702544,plotly/dash,2015-07-12 07:05:14,
207,2021-08-01,33702544,4991.0,7936.0,-0.37109375,33702544,plotly/dash,2015-07-12 07:05:14,
208,2021-09-01,33702544,4500.0,6450.0,-0.3023255813953488,33702544,plotly/dash,2015-07-12 07:05:14,
209,2021-10-01,33702544,1922.0,7037.0,-0.7268722466960352,33702544,plotly/dash,2015-07-12 07:05:14,
210,2021-11-01,33702544,5640.0,8310.0,-0.3212996389891697,33702544,plotly/dash,2015-07-12 07:05:14,
211,2021-12-01,33702544,6386.0,6696.0,-0.04629629629629628,33702544,plotly/dash,2015-07-12 07:05:14,
212,2017-02-01,14579099,2156.0,3770.0,-0.42811671087533154,14579099,plotly/plotly.py,2015-10-12 00:41:25,
213,2017-03-01,14579099,2883.0,4061.0,-0.29007633587786263,14579099,plotly/plotly.py,2015-10-12 00:41:25,
214,2017-04-01,14579099,2220.0,3120.0,-0.28846153846153844,14579099,plotly/plotly.py,2015-10-12 00:41:25,
215,2017-05-01,14579099,2573.0,3658.0,-0.2966101694915254,14579099,plotly/plotly.py,2015-10-12 00:41:25,
216,2017-06-01,14579099,3060.0,3570.0,-0.1428571428571429,14579099,plotly/plotly.py,2015-10-12 00:41:25,
217,2017-07-01,14579099,3317.0,4619.0,-0.2818791946308725,14579099,plotly/plotly.py,2015-10-12 00:41:25,
218,2017-08-01,14579099,3534.0,4805.0,-0.2645161290322581,14579099,plotly/plotly.py,2015-10-12 00:41:25,
219,2017-09-01,14579099,2250.0,3090.0,-0.27184466019417475,14579099,plotly/plotly.py,2015-10-12 00:41:25,
220,2017-10-01,14579099,3379.0,3410.0,-0.009090909090909038,14579099,plotly/plotly.py,2015-10-12 00:41:25,
221,2017-11-01,14579099,3600.0,1650.0,1.1818181818181817,14579099,plotly/plotly.py,2015-10-12 00:41:25,
222,2017-12-01,14579099,4185.0,2480.0,0.6875,14579099,plotly/plotly.py,2015-10-12 00:41:25,
223,2018-01-01,14579099,4743.0,2356.0,1.013157894736842,14579099,plotly/plotly.py,2015-10-12 00:41:25,
224,2018-02-01,14579099,3528.0,2156.0,0.6363636363636365,14579099,plotly/plotly.py,2015-10-12 00:41:25,
225,2018-03-01,14579099,4743.0,2883.0,0.6451612903225807,14579099,plotly/plotly.py,2015-10-12 00:41:25,
226,2018-04-01,14579099,4410.0,2220.0,0.9864864864864864,14579099,plotly/plotly.py,2015-10-12 00:41:25,
